TIME,ACCELERATION,SEQUENCE
4.296394109725952,0.9960726268248973,STAY
4.338856935501099,1.0445725757352817,STAY
4.381714105606079,1.0021553058645396,STAY
4.424670934677124,1.0134271462258893,STAY
4.46777606010437,1.0081210883786584,STAY
4.510704040527344,1.007575369446098,STAY
4.553080081939697,1.0044998017344604,STAY
4.5959391593933105,1.0019492582428737,STAY
4.638617038726807,1.0100527563574613,STAY
4.692265033721924,1.01144635278198,STAY
4.725568056106567,1.0035877835890599,STAY
4.758763074874878,1.0046986224803212,STAY
4.800915956497192,1.0066457988826614,STAY
4.839429140090942,1.0124316263071447,STAY
4.871844053268433,1.0114027730268227,STAY
4.912306070327759,1.0123844386898462,STAY
4.952298164367676,1.0037752949245953,STAY
4.992295980453491,1.0099746517267574,STAY
5.0322771072387695,1.0078388181103664,STAY
5.07226300239563,1.0057044345074053,STAY
5.112293004989624,1.0107671025103262,STAY
5.152251958847046,1.0105526658914485,STAY
5.192295074462891,1.0078311001739397,STAY
5.225275039672852,1.012113074557611,STAY
5.25826096534729,1.0431156412188214,STAY
5.300745964050293,1.0177288273309988,STAY
5.34353494644165,1.0112494481183067,STAY
5.386510133743286,1.009105739759846,STAY
5.429007053375244,1.015197986920858,STAY
5.471658945083618,1.0431941785323768,STAY
5.513942003250122,1.003269186382546,STAY
5.556514024734497,1.0105040633692295,STAY
5.59907603263855,1.0118847272663383,STAY
5.637128114700317,1.0104172336275272,STAY
5.679356098175049,1.0030982777491462,STAY
5.7225120067596436,1.0108587372887876,STAY
5.765130043029785,1.009710520674042,STAY
5.807889938354492,1.018347217061433,STAY
5.85070013999939,1.003916254253487,STAY
5.893358945846558,1.010325617800931,STAY
5.935905933380127,1.0126600562849468,STAY
5.978527069091797,1.0111839913702818,STAY
6.021574020385742,1.0086188232709288,STAY
6.0618109703063965,1.0104294150161095,STAY
6.106758117675781,0.98560447207054,STAY
6.150114059448242,1.0074162554427013,STAY
6.201514005661011,1.0409197163730464,STAY
6.244486093521118,0.9877543797783287,STAY
6.27714204788208,1.0084776937904902,STAY
6.309553146362305,1.004794814813881,STAY
6.34172797203064,1.0140940057359746,STAY
6.374349117279053,1.0144173705065327,STAY
6.406814098358154,1.0111220083825547,STAY
6.439084053039551,1.005012259195058,STAY
6.471534967422485,1.0150595925130168,STAY
6.504177093505859,1.0139097254425038,STAY
6.536647081375122,1.0001364257259016,STAY
6.5690319538116455,1.0122198977207004,STAY
6.601243019104004,1.0095941335237124,STAY
6.633877992630005,1.0085369433916442,STAY
6.666516065597534,1.014118955947994,STAY
6.698974132537842,0.9862314611222759,STAY
6.731325149536133,1.000920527680819,STAY
6.763947010040283,1.0151433536226477,STAY
6.796442985534668,1.009237568241761,STAY
6.828655958175659,0.9862385019809417,STAY
6.86168909072876,1.0068443142591488,STAY
6.894154071807861,0.9889184759538193,STAY
6.926396131515503,1.0309138183556459,STAY
6.958898067474365,1.0134623757555044,STAY
6.99155592918396,1.0113816454514302,STAY
7.024026155471802,1.0032490757534658,STAY
7.076836109161377,1.009896039380739,STAY
7.1126439571380615,1.0051145295697328,STAY
7.1471710205078125,1.0063575177771458,STAY
7.185482025146484,1.0142473413847695,STAY
7.2239179611206055,1.0065375847088163,STAY
7.2657790184021,1.0126906627522534,STAY
7.298387050628662,1.012686160128076,STAY
7.330621957778931,1.0447202113556306,STAY
7.363322973251343,1.0090032536612037,STAY
7.3958189487457275,1.0067979008087808,STAY
7.428442001342773,1.0035078393642305,STAY
7.460920095443726,1.0103154115313397,STAY
7.493484973907471,1.0029177121763297,STAY
7.52609395980835,1.0070764086107389,STAY
7.5590660572052,1.0281295092173657,STAY
7.591360092163086,0.9993762216566491,STAY
7.62385892868042,1.0025106444233693,STAY
7.663278102874756,1.0441728135273312,STAY
7.6956870555877686,1.0151573571716819,STAY
7.728161096572876,1.0025864174332764,STAY
7.760724067687988,1.0031996143672663,STAY
7.793074131011963,1.0134354979112712,STAY
7.825601100921631,1.0048277963123093,STAY
7.858029127120972,1.0033144263981701,STAY
7.890481948852539,1.0136938368342103,STAY
7.923696041107178,1.0063263040838122,STAY
7.957749128341675,1.0154818507328358,STAY
7.99163293838501,1.0079894982388833,STAY
8.025717973709106,1.0187707746762928,STAY
8.059497117996216,1.0021402284698222,STAY
8.093264102935791,1.0002566842616425,STAY
8.127113103866577,1.0093394104910267,STAY
8.160830974578857,1.0041346308767387,STAY
8.19484806060791,1.0163987366899299,STAY
8.228569030761719,1.0077414376688372,STAY
8.262490034103394,1.0100449668203315,STAY
8.296479940414429,1.006149072502007,STAY
8.330080032348633,1.0124212940849346,STAY
8.364577054977417,1.0123816126616765,STAY
8.398349046707153,1.002605679333359,STAY
8.432244062423706,1.0022039861604752,STAY
8.465880155563354,1.0110489679168946,STAY
8.49968409538269,1.015120278170741,STAY
8.533504009246826,1.010567794718931,STAY
8.566944122314453,0.9981000852490973,STAY
8.600552082061768,1.0120625151221543,STAY
8.634402990341187,1.006801719343061,STAY
8.668170928955078,1.0090277685743136,STAY
8.702229976654053,1.00941151177947,STAY
8.735903024673462,1.0129411889992508,STAY
8.769726037979126,1.0138860340310465,STAY
8.803552150726318,0.9983799149170295,STAY
8.836831092834473,1.0096980354517409,STAY
8.87057900428772,1.0116821341350783,STAY
8.9043869972229,1.0066610752407266,STAY
8.938673973083496,1.0088255174961038,STAY
8.972599983215332,1.0056551235184723,STAY
9.006389141082764,1.0108479762346756,STAY
9.040394067764282,1.0126775373997532,STAY
9.07444715499878,0.9857884809803527,STAY
9.108092069625854,0.989283178217029,STAY
9.142228126525879,1.0199488811212074,STAY
9.178380012512207,1.0002425018960064,STAY
9.212291955947876,1.0079743898464857,STAY
9.246111154556274,1.0153843521237866,STAY
9.279834985733032,1.0059148680554706,STAY
9.313701152801514,1.0119238391515113,STAY
9.347447156906128,0.9836698458734489,STAY
9.381446123123169,0.9847468930089145,STAY
9.415501117706299,1.0124894377075095,STAY
9.449321031570435,1.042529124212186,STAY
9.483351945877075,1.0057140060117102,STAY
9.517429113388062,1.0132687452452038,STAY
9.551345109939575,1.0115633222867106,STAY
9.584939956665039,1.0111077720956083,STAY
9.61870813369751,1.036694862303243,STAY
9.652645111083984,1.0084594601703925,STAY
9.686304092407227,1.009087222148805,STAY
9.719851016998291,1.007578859674281,STAY
9.753695964813232,1.005825805103876,STAY
9.787533044815063,1.0004458625555002,STAY
9.821457147598267,1.0449871577609968,STAY
9.855462074279785,1.0125272900235578,STAY
9.889239072799683,1.000568228450792,STAY
9.92307710647583,1.0139847054052222,STAY
9.956916093826294,1.0119076408884888,STAY
9.990647077560425,1.0063717916482755,STAY
10.024304151535034,1.0017520635882058,STAY
10.058113098144531,0.9872979561022537,STAY
10.091858148574829,1.0092881215502334,STAY
10.125681161880493,1.0005752279947162,STAY
10.159693002700806,1.0039635430400244,STAY
10.193668127059937,1.0078208390711498,STAY
10.22753095626831,1.0067756997412016,STAY
10.261302947998047,0.9850484875300235,STAY
10.295387029647827,1.0107381184813928,STAY
10.32927393913269,1.0086535707162738,STAY
10.362962007522583,1.0053962900747797,STAY
10.396810054779053,1.0071501810354446,STAY
10.43057894706726,1.0033200107103948,STAY
10.464487075805664,1.0129275078757587,STAY
10.498378038406372,1.00998754663627,STAY
10.532060146331787,1.0028764957634113,STAY
10.565744161605835,1.0011923655043986,STAY
10.599703073501587,1.008080173401601,STAY
10.633546113967896,1.0072086506468285,STAY
10.675873041152954,1.007876638101493,STAY
10.709753036499023,1.0055358069999736,STAY
10.743735074996948,0.9988964070897757,STAY
10.777614116668701,1.0061927613274173,STAY
10.81161904335022,1.0102965916078177,STAY
10.845669984817505,1.008356997051998,STAY
10.879596948623657,0.9844151140546997,STAY
10.913728952407837,1.009109165628308,STAY
10.947517156600952,1.0157722073023252,STAY
10.981358051300049,1.0051557728099,STAY
11.015651941299438,1.0038712194839672,STAY
11.049667119979858,1.0128377963175916,STAY
11.083197116851807,0.9995574567995902,STAY
11.117347002029419,1.0123642441903207,STAY
11.151339054107666,1.0071984423813203,STAY
11.18542194366455,1.0051371527787383,STAY
11.219213962554932,1.0053617857714763,STAY
11.253149032592773,1.003907110904072,STAY
11.28685712814331,1.0056928181940588,STAY
11.320497989654541,1.0139006428204185,STAY
11.354278087615967,1.0126930759151411,STAY
11.388055086135864,1.0071089306946455,STAY
11.421801090240479,1.0076322764039414,STAY
11.45583701133728,1.0030467885267902,STAY
11.489681959152222,1.0075752807113256,STAY
11.523563146591187,1.0012941033583167,STAY
11.557439088821411,1.0104696155058925,STAY
11.591105937957764,1.0078624742522764,STAY
11.625246047973633,0.9993407043049893,STAY
11.659198999404907,1.0131675332876187,STAY
11.69322395324707,1.0082312017268455,STAY
11.727303981781006,1.00745175433066,STAY
11.76134204864502,0.9894229190039511,STAY
11.795212984085083,0.9840482744804107,STAY
11.82916808128357,1.004814746208549,STAY
11.86309003829956,1.0086994851474198,STAY
11.896800994873047,1.016274054079558,STAY
11.930599927902222,1.011471574554568,STAY
11.96432614326477,1.0108245668610294,STAY
11.998176097869873,1.006967648790543,STAY
12.03187894821167,1.0067700161891935,STAY
12.065659046173096,1.004049832655651,STAY
12.099534034729004,1.0058232569459753,STAY
12.133397102355957,1.0127657918214408,STAY
12.17588496208191,1.0115102015408433,STAY
12.209663152694702,1.0090847412947193,STAY
12.243658065795898,1.0181569742950862,STAY
12.277605056762695,0.9738054342491591,STAY
12.311391115188599,0.9083360144082728,STAY
12.344979047775269,0.8854431185791475,STAY
12.378582954406738,0.9485605728764238,STAY
12.412683010101318,0.97631265114415,STAY
12.44648003578186,0.9988850696310603,STAY
12.480472087860107,0.9523939549744919,STAY
12.514389038085938,0.9318544474330281,STAY
12.548290967941284,1.6277384608496441,STAY
12.581999063491821,0.9971364566335621,STAY
12.61606216430664,0.9808577719447057,STAY
12.65034294128418,0.9403725167996845,STAY
12.684239149093628,1.020431004604317,STAY
12.718055963516235,1.0000027716121411,STAY
12.752015113830566,0.965182781500171,STAY
12.785951137542725,1.0789525546247982,STAY
12.819628953933716,1.0766772072062527,STAY
12.853420972824097,1.051153889774735,STAY
12.887669086456299,1.1972921346744605,STAY
12.921612977981567,1.2092822667726904,STAY
12.959476947784424,1.0723888833609847,STAY
12.993767976760864,0.9554291686548659,STAY
13.027644157409668,0.8733910686455555,STAY
13.061572074890137,1.146779037119601,STAY
13.095850944519043,1.1652688553632338,STAY
13.129763126373291,0.9436399623055026,STAY
13.163753986358643,0.9870057450526348,STAY
13.197613000869751,0.9479651002073284,STAY
13.231661081314087,0.9316133379189014,STAY
13.265782117843628,1.3985824509838567,STAY
13.29974913597107,1.0726585015858845,STAY
13.333560943603516,1.1293449737323487,STAY
13.367489099502563,1.00195898459582,STAY
13.401559114456177,1.112166130673084,STAY
13.435801029205322,1.0651397730216163,STAY
13.469630002975464,1.2648325664551283,STAY
13.50377893447876,1.300890416785333,STAY
13.537665128707886,1.234652089755544,STAY
13.57157015800476,1.3106483386085122,STAY
13.605523109436035,1.3745527407011322,STAY
13.642802000045776,1.1225102743175612,STAY
13.67975401878357,1.1476199035913628,STAY
13.722079038619995,1.1002263833224124,STAY
13.757708072662354,1.1498449614962056,STAY
13.793662071228027,0.9877829520546875,STAY
13.828068971633911,0.9225929503404927,STAY
13.865692138671875,0.9378977249810979,STAY
13.913787126541138,0.8994499804089666,STAY
13.946671962738037,0.8759970433999599,STAY
13.979380130767822,0.9594792411908258,STAY
14.011992931365967,0.9519804977595242,STAY
14.044801950454712,0.9183253143627372,STAY
14.077265977859497,0.8982059677993476,STAY
14.110038042068481,0.9670828348202607,STAY
14.142651081085205,0.8855854135413911,STAY
14.175106048583984,0.910005286798735,STAY
14.208331108093262,0.8979969437213705,STAY
14.240823030471802,0.914489190043469,STAY
14.273445129394531,0.9288724965346821,STAY
14.305951118469238,0.9500285959959266,STAY
14.338277101516724,0.9838154428567815,STAY
14.37058711051941,0.9994512781039501,STAY
14.403372049331665,0.984461008583279,STAY
14.437451124191284,1.0201461224046688,STAY
14.471397161483765,1.047367862433527,STAY
14.505555152893066,1.0261601349006946,STAY
14.539710998535156,1.0602454218964612,STAY
14.573796033859253,1.060531953316773,STAY
14.607653141021729,0.9910180416235593,STAY
14.641380071640015,0.9638453580631847,STAY
14.675506114959717,1.072345973827797,STAY
14.709493160247803,1.1212822360249737,STAY
14.743842124938965,0.980599808767488,STAY
14.777649164199829,0.9673840521795446,STAY
14.81156301498413,1.1358532576563838,STAY
14.845293998718262,1.2080399825824566,STAY
14.879379034042358,1.199649025334134,STAY
14.913633108139038,1.1593461210453389,STAY
14.94751501083374,1.0916921602917222,STAY
14.981389999389648,1.0883660091082674,STAY
15.015403985977173,0.9819958106105033,STAY
15.049601078033447,0.9296625278228493,STAY
15.083498001098633,0.9752220414492686,STAY
15.11763310432434,0.8977032190157864,STAY
15.15624713897705,0.8578639878348974,STAY
15.19044303894043,0.8753648746487195,STAY
15.224671125411987,0.9362651003242483,STAY
15.258484125137329,0.887874236922733,STAY
15.292580127716064,0.8696473091315903,STAY
15.326447010040283,0.869795614602881,STAY
15.360453128814697,0.891578364827774,STAY
15.394469022750854,0.8977338274309306,STAY
15.428328037261963,0.8939658631222716,STAY
15.462571144104004,1.0025365369041463,STAY
15.496417999267578,1.078510519566208,STAY
15.530562162399292,1.0512968875711575,STAY
15.564620971679688,1.0967497697077366,STAY
15.59834909439087,1.0455642294453558,STAY
15.632583141326904,1.0033816440068135,STAY
15.666375160217285,1.0887552109691068,STAY
15.701154947280884,1.0141283598733335,STAY
15.735384941101074,0.9749005022387884,STAY
15.769241094589233,0.9350834855633464,STAY
15.803522109985352,0.9792327689455786,STAY
15.837526082992554,0.9959106276986088,STAY
15.871536016464233,0.9663867427303436,STAY
15.905280113220215,0.9970049710585042,STAY
15.939288139343262,0.9648201819873478,STAY
15.973598003387451,0.9524758113583183,STAY
16.007411003112793,0.9522283119542068,STAY
16.0412700176239,0.9675898218968695,STAY
16.075248956680298,0.9861778220295278,STAY
16.109408140182495,1.008382030104587,STAY
16.143583059310913,1.0048500997336482,STAY
16.177711963653564,0.9803997486652689,STAY
16.21158194541931,1.0235958122520303,STAY
16.245582103729248,0.9921532272066453,STAY
16.279524087905884,0.999403119768148,STAY
16.323028087615967,0.985849063975658,STAY
16.366575956344604,1.01655310259702,STAY
16.408967971801758,0.9736892852169375,STAY
16.451743125915527,1.0181800101952323,STAY
16.49438714981079,1.0091169623890386,STAY
16.536059141159058,1.0076294370477126,STAY
16.57539415359497,1.0002157455410177,STAY
16.617748022079468,0.9880716455907302,STAY
16.663908004760742,0.9785637758023391,STAY
16.696671962738037,0.9992277918951578,STAY
16.729966163635254,0.9824940709913119,STAY
16.781476974487305,1.0085012167420657,STAY
16.814955949783325,1.0239546830405557,STAY
16.857938051223755,1.0103662353724459,STAY
16.90011501312256,1.00354427832787,STAY
16.94314193725586,0.9610705399877454,STAY
16.9859459400177,1.014038578215636,STAY
17.02355194091797,0.9404024969905866,STAY
17.066334009170532,1.0222212866736244,STAY
17.108862161636353,0.9716835213590351,STAY
17.151950120925903,0.9660053750869921,STAY
17.19503402709961,0.9264028852365955,STAY
17.237926959991455,0.979284901616136,STAY
17.273882150650024,0.8609717360541627,STAY
17.316549062728882,0.44511127945049334,STAY
17.35881805419922,0.2040697282851633,STAY
17.401921033859253,0.08710895076357597,STAY
17.44509196281433,0.07248345613812028,STAY
17.488232135772705,0.2323172197414107,STAY
17.502234935760498,0.32007618071822413,DROP
17.54231309890747,0.9789760823469765,DROP
17.575639963150024,0.18198436084038822,DROP
17.60875701904297,0.7553679374328045,DROP
17.65180802345276,6.920599591744165,DROP
17.709095001220703,0.9053103409604132,DROP
17.748414039611816,0.6272088120683232,DROP
17.7853741645813,1.5174074604783705,DROP
17.827779054641724,0.24366555340569562,DROP
17.870280027389526,1.7226499008096305,DROP
17.913756132125854,2.1800395448842704,DROP
17.960057020187378,4.388061107446903,DROP
18.003111124038696,1.394213151314522,DROP
18.04568600654602,2.4595330726786906,DROP
18.08880615234375,2.8879629507131974,DROP
18.131688117980957,1.8740914527751895,DROP
18.181560039520264,3.7439254277033736,DROP
END
