TIME,ACCELERATION
6.008148193359375e-05,0.9799111897262279
0.025962114334106445,1.0182284512074227
0.05083608627319336,1.0138292723304763
0.07569718360900879,1.016720283897583
0.1011650562286377,1.0233706969378864
0.12606120109558105,1.0070289404630257
0.15080809593200684,1.0105388934480473
0.17539215087890625,1.0226957530645828
0.20008516311645508,1.0175678743223198
0.22485899925231934,1.010164989837814
0.24955105781555176,1.013222361362983
0.27437305450439453,1.0197102765863506
0.2992520332336426,1.0254717694827604
0.32393312454223633,1.0159125874567596
0.3488500118255615,1.0091672854863944
0.3735671043395996,1.012798837430115
0.39857912063598633,1.0126785379931533
0.42571115493774414,1.0158904095627825
0.450728178024292,1.0235381622896327
0.4755880832672119,1.0156699830877354
0.5006141662597656,1.0147176651014445
0.5253221988677979,1.0158912016387616
0.5532011985778809,1.015675147359096
0.5779252052307129,1.0176002075376538
0.6055691242218018,1.0207844774401607
0.6303529739379883,1.0086175822685983
0.6584429740905762,1.017232268676949
0.6831381320953369,1.0234699680914798
0.7078440189361572,1.0173940363920473
0.7326011657714844,1.015475482205193
0.7572131156921387,1.012865455041075
0.781959056854248,1.0132029189139669
0.806751012802124,1.0118618131253083
0.8314251899719238,1.0160533881878502
0.8562350273132324,1.0073562298938468
0.8809921741485596,1.0214888680178733
0.9055700302124023,1.0138109291854194
0.9305000305175781,1.0177815063836053
0.95524001121521,1.0172538313794681
0.9801321029663086,1.0185510885846205
1.0049781799316406,1.0187352606520383
1.0302422046661377,1.0204639772190527
1.0547561645507812,1.0165709271977292
1.0825870037078857,1.0211330998725556
1.107168197631836,1.0176942433241185
1.1348590850830078,1.010910270831269
1.1595590114593506,1.020602573211449
1.1870901584625244,1.0203978264781395
1.2116470336914062,1.021960554128729
1.2391090393066406,1.0223563212712483
1.2637171745300293,1.009555019942533
1.2913780212402344,1.0156092128993863
1.3163230419158936,1.015663439683469
1.3437151908874512,0.9869993437597688
1.3684630393981934,1.0099632910865355
1.3956379890441895,1.0155890238332164
1.4204621315002441,1.019313365118427
1.447087049484253,1.022088071208495
1.471703052520752,1.0134107955439664
1.4965012073516846,1.0062858788390439
1.5211000442504883,1.0245292024299624
1.5458250045776367,1.0158507463017892
1.570594072341919,1.0200692288429412
1.595337152481079,1.0211522162232536
1.6199171543121338,1.0117700040935547
1.6444880962371826,1.01411037479003
1.6693031787872314,1.015743336752636
1.6939811706542969,1.0214671321310727
1.7187080383300781,0.9856668200477151
1.7434871196746826,1.0190292233178444
1.7685520648956299,1.02203383538287
1.793316125869751,1.0165997449288806
1.8191721439361572,1.0129333628307964
1.8438880443572998,1.0236214625299438
1.8715910911560059,1.0199655652778528
1.8963170051574707,1.0149836055483916
1.9237990379333496,1.0221779913650992
1.9485681056976318,1.0180359321259633
1.9764351844787598,1.0195636378730724
2.0011861324310303,1.0171233934865853
2.0289580821990967,1.01692881891328
2.0537140369415283,1.009866764751314
2.081456184387207,1.0099336347871315
2.106206178665161,1.0177857522140763
2.133898973464966,1.0266816068672788
2.1586790084838867,1.0118318884785875
2.1863090991973877,1.0165429588524704
2.21110200881958,1.0118800737938254
2.2388360500335693,1.013365770989875
2.2635161876678467,1.0198292789919974
2.2910921573638916,1.0112426698133745
2.315757989883423,1.018793562677353
2.343518018722534,1.0148242140982704
2.3681511878967285,1.0153505981661457
2.396062135696411,1.0089606908129642
2.420715093612671,1.0222724514923902
2.4482691287994385,1.0233228196982243
2.4730660915374756,1.0053868934016081
2.4982211589813232,1.0130026782189652
2.522935152053833,1.0142385556254925
2.547682046890259,1.0098485562119992
2.5724761486053467,1.0096364925609356
2.5971081256866455,1.017787831200468
2.62174916267395,1.0096334226974124
2.646692991256714,1.0192857644077953
2.671380043029785,1.0123399278298049
2.6961231231689453,1.0223435823701899
2.721081018447876,1.0085499453321396
2.745798110961914,1.0160930435387039
2.770843982696533,1.0071203235329682
2.795600175857544,1.017781857763351
2.8203721046447754,1.0158816086770177
2.845130205154419,1.0144440754459996
2.87019419670105,1.0130625457151765
2.8948090076446533,1.0153919245967016
2.92219614982605,1.013963778588089
2.947097063064575,1.0203894149507902
2.974606990814209,1.0116548260263478
2.9993820190429688,1.0151567406672988
3.02711820602417,1.0059135348358923
3.0517611503601074,1.022351977819385
3.079602003097534,1.0177635272913785
3.1042699813842773,1.0139479950147299
3.1319730281829834,1.0138462923557339
3.1567440032958984,1.0188228440716443
3.1842381954193115,1.0083175990293125
3.2089991569519043,1.0257122879496519
3.2366271018981934,1.0164781361755584
3.2612040042877197,1.020739807334012
3.2890920639038086,1.0208036003194296
3.3138070106506348,1.0138034330931147
3.3413801193237305,1.0163264859778862
3.366316080093384,1.0068208413976483
3.3936970233917236,1.0088256356625067
3.418431043624878,1.019467582030072
3.446259021759033,1.0227118678811227
3.4707701206207275,1.0144986582728839
3.498603105545044,1.0135958134039336
3.523261070251465,1.0150871026196946
3.55076003074646,1.0130405407764402
3.5753350257873535,1.0219444566272586
3.6021130084991455,1.0133498898730513
3.6269350051879883,1.020141214478152
3.653334140777588,1.0085300877555279
3.6783180236816406,1.019518797348969
3.702834129333496,1.0217699632703496
3.7275869846343994,1.0052422862009547
3.752242088317871,1.01221294925798
3.777099132537842,1.0131002295335203
3.8019402027130127,1.0165391182753716
3.8268630504608154,1.0193973906471097
3.851684093475342,1.0165349845082345
3.876702070236206,1.0270533278120766
3.90145206451416,1.0163094488400393
3.9264609813690186,1.011805850959641
3.951117992401123,1.0147598396363666
3.9763669967651367,1.0116505250056773
4.001432180404663,1.0115152691977016
4.026559114456177,1.0130025311200226
4.054134130477905,1.010359569129213
4.078884124755859,1.0165800445947069
4.103478193283081,1.0112548117882698
4.131188154220581,1.0166215262527807
4.155810117721558,1.0186115954878536
4.183775186538696,1.0233671440809855
4.208507061004639,1.0137250588637998
4.236250162124634,1.0272998002663234
4.260990142822266,1.015879115078856
4.28859806060791,1.0171838974193057
4.313323974609375,1.0073072364547953
4.341073036193848,1.0160588438234954
4.36573600769043,1.014796138877049
4.393364191055298,1.0109558764148003
4.418184041976929,1.0139912596425573
4.445775032043457,1.02002788739322
4.470556974411011,1.0159590245210521
4.498226165771484,1.0176677408130457
4.522937059402466,1.020456267154799
4.550896167755127,1.0137019217269818
4.575524091720581,1.0080051681522304
4.603203058242798,1.0128874343604086
4.62801718711853,1.0110904406931245
4.65565299987793,1.0214701664302952
4.680452108383179,1.0174416946651792
4.70793604850769,1.0093451091013494
4.732616186141968,1.0156768198731687
4.760318994522095,1.020466255181434
4.784984111785889,1.00950439143442
4.81261420249939,1.0183300088702274
4.8373541831970215,1.011058960447113
4.8649070262908936,1.0115801152865993
4.88950514793396,1.0175608745145142
4.917344093322754,1.0174087998572987
4.942068099975586,1.006980197461767
4.969820022583008,1.0115764326350494
4.99451208114624,1.0112801856874685
5.021515130996704,1.0131722102617289
5.046399116516113,1.0192192740338872
5.073084115982056,1.0153655087483995
5.097783088684082,1.0196148775960778
5.12436318397522,1.0118279122039973
5.149065017700195,1.0079620309539834
5.173731088638306,1.0179966452136717
5.19851016998291,1.0152897795074938
5.223496198654175,1.0150565390507245
5.248146057128906,1.0172943481018322
5.2728800773620605,1.0159197452980298
5.297636032104492,1.0156351529127436
5.322098016738892,1.0188183685483803
5.3469460010528564,1.0166546810465067
5.371613025665283,1.0129561644688316
5.396377086639404,1.0162232910906903
5.421018123626709,1.0155494955313566
5.446245193481445,1.0142515138591763
5.4708521366119385,1.014664973839247
5.496009111404419,1.0261386141343833
5.520748138427734,1.0231672905796119
5.5454490184783936,1.0077912380134373
5.570070028305054,1.007810282150312
5.5948710441589355,1.0093454043652563
