TIME,ACCELERATION
3.314018249511719e-05,1.016384515669227
0.02500009536743164,1.0240635303984538
0.049237966537475586,1.0231793784276566
0.0735771656036377,1.032465074424167
0.09790396690368652,1.0419108994585782
0.12214398384094238,1.0319311897695307
0.14657115936279297,1.0160768824102215
0.170820951461792,1.0202883543747292
0.19515299797058105,1.01537457826712
0.21948814392089844,1.027060030788271
0.24375605583190918,1.028890772118732
0.2681400775909424,1.0199410210649233
0.2925381660461426,1.039460615025729
0.31685709953308105,1.033455628546661
0.3410971164703369,1.0343790267451065
0.36536407470703125,1.0215015884028562
0.38966894149780273,1.0144535351129231
0.4140350818634033,1.022306122668243
0.43830108642578125,1.0258221108984542
0.4627230167388916,1.026233174352214
0.4870021343231201,1.0088961489949992
0.5113270282745361,1.0367516944325006
0.5357100963592529,1.0057163470159267
0.5599319934844971,1.015774085033234
0.5842599868774414,1.0197445876437776
0.608665943145752,1.0054524015032686
0.6329891681671143,1.0342784686726723
0.6572539806365967,1.016593911089947
0.6813859939575195,1.0233375849982378
0.705794095993042,1.02715656620399
0.7300970554351807,1.0295323314305014
0.7544431686401367,1.0312678595643672
0.7786900997161865,1.0188892725662189
0.8030540943145752,1.0118340386057456
0.827794075012207,1.0222840834785243
0.8522670269012451,1.0399544121764244
0.8765709400177002,1.023011912607469
0.9007580280303955,1.04160021887878
0.9251270294189453,1.0383533553208086
0.9494450092315674,1.0147183699827267
0.9737329483032227,1.0161479190640117
0.9979989528656006,1.018146524547199
1.0223989486694336,1.0214649439289243
1.0467629432678223,1.0126983730818022
1.071018934249878,1.013829007768243
1.0954101085662842,1.0190637327746503
1.1195869445800781,1.0219923692780435
1.1440000534057617,1.0102277100578974
1.1683640480041504,1.0319416732089137
1.1927649974822998,1.011096895791013
1.2170021533966064,0.9833519175492115
1.2413160800933838,1.0050182195691553
1.2656769752502441,1.0377104143694817
1.2900171279907227,1.028289504644826
1.3143351078033447,1.0448023362278924
1.3384709358215332,1.042611221582821
1.3628089427947998,1.0260378874630078
1.390254020690918,1.0328258265387213
1.4147210121154785,1.0160574945829979
1.4388329982757568,1.0262559708898995
1.4631500244140625,1.0338552973026016
1.48744797706604,1.0222976393855887
1.5117881298065186,1.0387934859959156
1.5360560417175293,1.013997725664782
1.5603649616241455,1.0242887553042386
1.584670066833496,1.017327393084074
1.6089999675750732,1.0174925433173856
1.6333739757537842,1.0295730307225797
1.657500982284546,1.0397688393726232
1.6818301677703857,1.008307549774876
1.706176996231079,1.0275743465024936
1.7305340766906738,1.0284818140275651
1.7548229694366455,1.0218955793262536
1.7791211605072021,1.0192326660235491
1.8034350872039795,1.0151366306761775
1.8278181552886963,1.0121204653875442
1.8522751331329346,1.0141885135453037
1.8764309883117676,1.0193380121552404
1.900731086730957,1.0228249267233487
1.9251160621643066,1.0636729890086953
1.949402093887329,1.0220118778027503
1.9737169742584229,1.0120810666352718
1.998013973236084,1.0193570744606577
2.0223801136016846,0.9787393645370076
2.046678066253662,1.0114733424122375
2.07089900970459,1.0252776456080805
2.0953071117401123,1.0170616552555334
2.119615077972412,1.017282688357229
2.1439831256866455,1.016125892953179
2.16825795173645,1.018561475663502
2.192819118499756,1.0295438813931095
2.2171120643615723,1.0174122563519434
